Area,Crop,Soil,GPS,Documents,NDVI,Rainfall,Verified
14.61,Millets,Clay,1,0,0.71,1074,0
9.36,Maize,Sandy,0,1,0.67,902,0
6.07,Maize,Clay,0,1,0.66,1177,0
9.14,Rice,Sandy,1,1,0.73,761,1
14.32,Millets,Sandy,0,1,0.63,521,0
12.54,Wheat,Clay,1,1,0.54,416,1
10.13,Rice,Sandy,1,0,0.95,369,0
13.27,Maize,Black,0,1,0.32,1052,0
11.5,Rice,Loam,1,0,0.52,951,0
3.71,Maize,Black,1,0,0.44,1454,0
12.85,Wheat,Clay,0,0,0.29,380,0
14.68,Millets,Loam,1,1,0.55,1276,1
9.41,Wheat,Black,0,0,0.57,568,0
10.84,Sugarcane,Sandy,0,0,0.9,440,0
9.88,Sugarcane,Clay,0,0,0.68,317,0
8.78,Sugarcane,Loam,0,0,0.91,1238,0
1.79,Wheat,Black,1,0,0.36,1364,0
13.06,Wheat,Loam,1,1,0.87,920,1
4.07,Maize,Clay,1,1,0.8,1023,1
2.45,Cotton,Sandy,1,1,0.43,515,0
7.06,Cotton,Loam,0,0,0.33,947,0
0.96,Millets,Black,0,0,0.29,681,0
6.07,Millets,Clay,0,1,0.52,535,0
4.83,Wheat,Clay,0,0,0.52,916,0
2.83,Maize,Loam,0,0,0.35,345,0
10.32,Wheat,Sandy,1,1,0.61,893,1
4.31,Sugarcane,Clay,1,0,0.39,799,0
8.25,Sugarcane,Clay,0,0,0.29,1112,0
5.31,Rice,Sandy,1,0,0.31,1040,0
8.56,Rice,Sandy,1,0,0.68,339,0
5.12,Millets,Black,1,1,0.64,424,1
12.84,Rice,Clay,1,1,0.26,1065,0
13.31,Millets,Loam,1,0,0.93,1253,0
2.47,Cotton,Clay,0,1,0.4,427,0
9.74,Wheat,Black,0,0,0.44,475,0
13.93,Cotton,Clay,1,0,0.53,360,0
1.87,Maize,Black,0,1,0.66,1251,0
11.26,Sugarcane,Sandy,0,1,0.58,1123,0
13.53,Rice,Sandy,1,1,0.45,1431,0
8.82,Sugarcane,Sandy,1,0,0.52,953,0
13.37,Millets,Sandy,0,0,0.25,1165,0
11.7,Cotton,Loam,0,1,0.71,1486,0
11.51,Rice,Loam,0,0,0.62,803,0
5.53,Rice,Black,0,1,0.75,1419,0
2.22,Sugarcane,Black,1,1,0.29,378,0
13.67,Wheat,Loam,0,0,0.55,855,0
8.51,Rice,Loam,1,1,0.81,785,1
7.55,Sugarcane,Black,1,0,0.68,679,0
8.24,Cotton,Loam,1,1,0.87,573,1
6.78,Sugarcane,Clay,1,1,0.22,1153,0
14.87,Millets,Clay,1,0,0.25,752,0
9.69,Wheat,Loam,1,0,0.57,435,0
12.84,Rice,Black,0,0,0.82,950,0
14.88,Wheat,Loam,0,1,0.39,1283,0
2.69,Rice,Loam,0,0,0.31,1285,0
3.86,Cotton,Sandy,0,1,0.48,771,0
8.47,Rice,Sandy,1,0,0.66,1243,0
3.56,Millets,Sandy,1,0,0.42,1335,0
13.05,Rice,Sandy,0,1,0.76,716,0
11.11,Maize,Clay,0,1,0.92,419,0
10.03,Cotton,Clay,0,0,0.53,743,0
14.36,Sugarcane,Black,0,0,0.3,844,0
1.36,Rice,Loam,0,1,0.27,1357,0
7.95,Maize,Clay,1,1,0.79,544,1
14.43,Millets,Sandy,0,0,0.68,712,0
4.65,Millets,Loam,0,1,0.42,730,0
5.71,Sugarcane,Clay,1,1,0.63,870,1
12.87,Wheat,Sandy,1,1,0.91,833,1
5.6,Millets,Loam,0,0,0.29,803,0
12.91,Sugarcane,Loam,0,0,0.64,870,0
11.46,Rice,Black,1,0,0.24,861,0
1.01,Maize,Black,1,1,0.26,1267,0
1.02,Maize,Clay,1,1,0.62,1260,0
1.56,Wheat,Clay,1,0,0.91,884,0
13.12,Sugarcane,Loam,1,1,0.56,1168,1
1.27,Maize,Loam,0,0,0.72,1100,0
3.93,Millets,Sandy,0,0,0.73,1031,0
6.77,Maize,Clay,1,0,0.8,1326,0
11.67,Sugarcane,Black,0,0,0.48,1432,0
9.86,Cotton,Loam,1,1,0.43,921,0
4.6,Millets,Sandy,0,0,0.78,1418,0
6.26,Rice,Black,1,1,0.84,1229,1
5.49,Maize,Sandy,0,1,0.37,737,0
14.46,Wheat,Loam,1,1,0.38,1398,0
11.42,Wheat,Sandy,0,0,0.63,520,0
11.29,Rice,Black,0,0,0.84,547,0
0.63,Rice,Loam,1,0,0.88,936,0
1.68,Rice,Clay,1,1,0.64,577,0
4.06,Millets,Clay,1,1,0.23,664,0
8.56,Wheat,Clay,0,1,0.61,800,0
1.39,Millets,Clay,1,1,0.81,891,0
0.85,Sugarcane,Clay,1,1,0.89,1235,0
1.37,Sugarcane,Clay,0,1,0.62,976,0
5.67,Millets,Sandy,0,0,0.6,784,0
5.62,Maize,Clay,0,0,0.91,931,0
8.72,Wheat,Sandy,0,1,0.91,927,0
2.03,Cotton,Sandy,1,1,0.79,1168,1
6.53,Rice,Sandy,0,1,0.78,595,0
13.92,Wheat,Clay,1,0,0.21,796,0
7.52,Cotton,Loam,1,1,0.77,789,1
6.87,Sugarcane,Black,0,1,0.61,456,0
8.53,Sugarcane,Sandy,0,1,0.86,359,0
8.36,Cotton,Loam,0,0,0.38,685,0
14.09,Millets,Sandy,0,1,0.63,839,0
10.71,Cotton,Clay,1,0,0.56,332,0
1.93,Maize,Clay,1,1,0.72,1144,0
0.89,Rice,Clay,0,1,0.95,555,0
8.03,Millets,Sandy,0,0,0.26,815,0
14.25,Rice,Black,0,0,0.94,1415,0
1.66,Maize,Sandy,1,0,0.59,494,0
2.58,Rice,Clay,1,1,0.94,730,1
8.7,Maize,Black,1,1,0.65,348,1
5.23,Sugarcane,Sandy,1,0,0.21,950,0
7.14,Sugarcane,Loam,1,0,0.71,584,0
13.75,Sugarcane,Loam,0,0,0.34,871,0
13.98,Rice,Black,0,0,0.41,1495,0
7.39,Rice,Sandy,0,1,0.75,1194,0
4.92,Rice,Sandy,1,1,0.46,961,0
1.43,Rice,Sandy,0,0,0.46,903,0
10.92,Sugarcane,Loam,1,1,0.48,1291,0
14.94,Wheat,Black,0,1,0.36,1287,0
6.54,Wheat,Sandy,0,0,0.34,1035,0
6.02,Cotton,Sandy,1,1,0.28,1346,0
5.95,Millets,Black,0,0,0.5,568,0
3.72,Rice,Clay,0,0,0.65,547,0
7.4,Wheat,Sandy,0,0,0.54,654,0
1.46,Maize,Clay,1,1,0.7,782,0
14.31,Cotton,Loam,1,1,0.79,1016,1
1.84,Sugarcane,Black,0,0,0.26,972,0
3.32,Sugarcane,Black,1,1,0.32,1423,0
14.94,Wheat,Clay,0,1,0.82,1318,0
11.89,Cotton,Clay,1,1,0.51,383,1
6.02,Millets,Sandy,1,1,0.49,652,0
11.66,Cotton,Clay,1,1,0.44,932,0
12.27,Rice,Loam,1,0,0.31,1026,0
4.62,Cotton,Sandy,1,1,0.36,961,0
0.91,Rice,Black,0,1,0.57,480,0
1.69,Wheat,Loam,0,0,0.88,1119,0
1.43,Cotton,Clay,1,0,0.36,551,0
7.07,Cotton,Sandy,0,0,0.72,1208,0
5.35,Rice,Loam,0,1,0.84,1270,0
7.48,Rice,Loam,0,1,0.48,533,0
13.17,Sugarcane,Sandy,0,0,0.65,1213,0
14.15,Wheat,Black,1,0,0.53,1283,0
8.31,Wheat,Loam,1,0,0.76,327,0
12.93,Millets,Clay,1,0,0.41,1201,0
11.75,Sugarcane,Loam,1,0,0.5,839,0
6.42,Wheat,Black,0,1,0.8,1061,0
4.07,Sugarcane,Black,1,0,0.66,992,0
11.29,Rice,Clay,0,1,0.3,506,0
11.16,Rice,Loam,1,1,0.5,1154,1
7.84,Cotton,Clay,0,0,0.81,387,0
6.74,Wheat,Black,1,1,0.45,312,0
10.79,Sugarcane,Loam,0,0,0.31,1380,0
6.95,Sugarcane,Black,1,1,0.24,763,0
10.64,Wheat,Sandy,0,1,0.22,902,0
4.62,Maize,Clay,0,1,0.66,860,0
14.45,Maize,Clay,1,1,0.42,818,0
5.51,Millets,Loam,1,1,0.29,319,0
14.37,Millets,Sandy,1,1,0.73,329,1
8.79,Sugarcane,Clay,1,0,0.77,860,0
12.07,Sugarcane,Black,1,1,0.93,892,1
10.83,Cotton,Clay,0,1,0.59,1002,0
5.47,Rice,Clay,0,0,0.58,1136,0
12.51,Wheat,Sandy,1,1,0.52,1356,1
4.83,Sugarcane,Clay,1,1,0.25,501,0
14.07,Millets,Loam,1,1,0.84,1383,1
1.5,Cotton,Clay,1,0,0.68,432,0
1.04,Maize,Clay,0,0,0.9,581,0
7.02,Rice,Clay,1,0,0.34,1473,0
6.05,Millets,Black,1,0,0.39,453,0
1.39,Millets,Clay,1,1,0.28,469,0
11.27,Maize,Clay,0,0,0.54,625,0
8.8,Millets,Sandy,1,1,0.43,766,0
4.02,Wheat,Sandy,1,1,0.4,579,0
12.62,Wheat,Clay,1,0,0.64,381,0
10.57,Sugarcane,Clay,0,0,0.78,1012,0
3.33,Maize,Black,0,0,0.34,563,0
6.22,Wheat,Sandy,1,1,0.72,1440,1
1.86,Wheat,Clay,0,0,0.43,593,0
2.64,Millets,Sandy,1,0,0.79,1362,0
2.75,Millets,Clay,0,1,0.42,754,0
4.21,Rice,Black,0,0,0.23,566,0
0.86,Sugarcane,Black,1,1,0.71,617,0
9.66,Rice,Sandy,0,0,0.38,1041,0
6.08,Sugarcane,Sandy,1,1,0.92,502,1
2.64,Wheat,Sandy,1,1,0.21,1229,0
12.37,Maize,Black,0,0,0.2,544,0
13.6,Sugarcane,Loam,0,0,0.54,1010,0
10.38,Sugarcane,Black,1,0,0.83,808,0
1.86,Sugarcane,Loam,0,0,0.78,1211,0
13.39,Cotton,Clay,1,1,0.77,810,1
1.3,Maize,Black,0,1,0.68,1451,0
7.46,Maize,Black,0,0,0.86,748,0
0.95,Millets,Black,1,0,0.25,548,0
7.38,Cotton,Sandy,1,0,0.81,348,0
0.95,Sugarcane,Loam,1,1,0.7,314,0
8.98,Millets,Black,1,1,0.89,783,1
10.96,Wheat,Loam,0,0,0.33,1410,0
6.17,Sugarcane,Black,1,0,0.89,1012,0
4.55,Millets,Black,0,1,0.34,578,0
2.47,Cotton,Sandy,0,0,0.84,564,0
8.26,Millets,Sandy,1,1,0.22,1197,0
12.68,Millets,Black,1,0,0.85,326,0
2.1,Rice,Black,1,0,0.85,1364,0
7.28,Millets,Loam,1,0,0.58,950,0
6.37,Cotton,Sandy,0,0,0.66,721,0
5.77,Maize,Black,0,0,0.74,385,0
12.6,Cotton,Black,1,0,0.58,569,0
3.98,Maize,Loam,1,0,0.79,469,0
13.39,Wheat,Sandy,1,1,0.56,1331,1
11.78,Maize,Loam,1,0,0.78,1448,0
14.78,Sugarcane,Loam,1,0,0.33,639,0
10.24,Sugarcane,Sandy,0,0,0.38,830,0
9.53,Maize,Clay,0,0,0.88,1135,0
4.35,Maize,Black,1,1,0.38,849,0
2.46,Cotton,Loam,0,1,0.34,741,0
9.49,Wheat,Black,0,1,0.38,607,0
13.48,Wheat,Loam,1,0,0.86,861,0
8.2,Rice,Loam,1,1,0.2,723,0
9.03,Rice,Black,0,1,0.73,1109,0
14.58,Rice,Clay,1,1,0.91,661,1
8.52,Cotton,Sandy,0,1,0.73,923,0
13.77,Rice,Black,1,0,0.74,989,0
13.59,Maize,Sandy,0,0,0.92,1015,0
14.32,Rice,Black,1,1,0.33,1296,0
0.6,Rice,Clay,0,0,0.84,413,0
8.08,Sugarcane,Sandy,0,0,0.85,1206,0
13.46,Wheat,Black,0,0,0.81,452,0
11.18,Wheat,Black,0,0,0.37,308,0
11.53,Cotton,Black,1,0,0.23,1248,0
5.11,Millets,Black,0,1,0.47,1363,0
2.08,Cotton,Loam,1,1,0.67,462,1
14.39,Millets,Black,1,1,0.67,971,1
14.56,Maize,Sandy,1,0,0.94,1349,0
6.35,Cotton,Sandy,1,1,0.47,1257,0
2.25,Cotton,Black,0,1,0.53,516,0
1.21,Maize,Loam,0,1,0.31,1389,0
13.84,Millets,Sandy,0,1,0.35,694,0
12.86,Millets,Sandy,1,0,0.32,733,0
8.77,Sugarcane,Clay,1,1,0.42,300,0
8.24,Millets,Sandy,1,1,0.68,1452,1
3.28,Maize,Loam,1,1,0.58,1219,1
6.32,Rice,Loam,0,1,0.91,1297,0
9.63,Maize,Black,0,1,0.59,839,0
7.4,Rice,Clay,1,1,0.91,771,1
7.49,Rice,Clay,1,1,0.22,378,0
9.73,Cotton,Sandy,0,1,0.56,1388,0
7.32,Wheat,Sandy,1,0,0.52,1241,0
14.92,Rice,Sandy,0,0,0.94,471,0
13.7,Sugarcane,Sandy,0,1,0.46,997,0
7.34,Rice,Sandy,1,0,0.74,1026,0
2.83,Maize,Sandy,0,0,0.86,1071,0
3.59,Maize,Sandy,0,0,0.63,1463,0
9.92,Rice,Sandy,1,0,0.61,374,0
7.81,Cotton,Black,0,1,0.95,612,0
8.84,Sugarcane,Black,1,1,0.53,1192,1
13.63,Wheat,Loam,0,0,0.43,767,0
6.59,Rice,Sandy,0,0,0.43,1303,0
2.39,Rice,Black,1,1,0.22,624,0
8.21,Millets,Black,0,0,0.59,1212,0
3.41,Wheat,Sandy,1,0,0.6,1250,0
4.61,Rice,Loam,1,0,0.28,1187,0
4.91,Wheat,Clay,0,0,0.75,1361,0
10.27,Cotton,Black,0,1,0.53,1340,0
1.86,Wheat,Loam,1,0,0.29,1441,0
14.71,Rice,Clay,0,0,0.33,1100,0
14.25,Rice,Loam,0,1,0.44,1203,0
7.22,Rice,Clay,1,0,0.39,608,0
11.03,Rice,Loam,0,1,0.88,1429,0
6.52,Maize,Clay,1,1,0.41,1433,0
12.0,Sugarcane,Black,0,1,0.73,503,0
11.57,Wheat,Sandy,0,0,0.89,1127,0
10.81,Rice,Sandy,0,0,0.84,1018,0
7.78,Rice,Loam,0,0,0.28,833,0
8.11,Cotton,Loam,0,0,0.85,1214,0
8.0,Millets,Clay,0,1,0.91,601,0
6.38,Rice,Clay,1,0,0.75,421,0
10.74,Sugarcane,Clay,1,0,0.53,967,0
14.41,Rice,Loam,1,0,0.32,1196,0
13.85,Millets,Loam,0,1,0.93,789,0
11.19,Millets,Black,1,0,0.87,1121,0
13.13,Wheat,Sandy,0,0,0.6,1453,0
14.19,Cotton,Sandy,0,1,0.91,946,0
2.8,Sugarcane,Loam,0,0,0.89,618,0
2.84,Millets,Black,1,1,0.56,1090,1
5.14,Millets,Clay,1,1,0.42,727,0
1.59,Sugarcane,Black,0,1,0.2,953,0
11.38,Millets,Loam,0,1,0.32,354,0
5.08,Cotton,Black,0,0,0.2,1190,0
2.5,Sugarcane,Clay,0,1,0.49,1497,0
11.54,Wheat,Clay,0,1,0.27,1407,0
2.03,Maize,Sandy,1,1,0.65,1297,1
2.57,Cotton,Sandy,1,0,0.31,920,0
11.01,Millets,Loam,1,1,0.44,1091,0
1.57,Maize,Clay,1,0,0.4,301,0
4.45,Maize,Clay,0,0,0.3,494,0
3.0,Cotton,Black,0,1,0.93,909,0
3.31,Cotton,Clay,1,0,0.87,998,0
10.42,Rice,Loam,1,0,0.48,365,0
2.95,Millets,Sandy,0,1,0.43,1001,0
2.35,Rice,Loam,0,0,0.22,1384,0
1.44,Cotton,Loam,1,1,0.53,461,0
1.6,Wheat,Sandy,1,1,0.76,1158,0
12.95,Cotton,Clay,0,0,0.52,1334,0
1.76,Millets,Loam,0,1,0.37,655,0
7.89,Sugarcane,Clay,1,0,0.5,540,0
1.27,Sugarcane,Sandy,1,0,0.24,530,0
0.91,Rice,Loam,1,0,0.62,1161,0
8.43,Millets,Loam,1,0,0.69,837,0
6.77,Wheat,Loam,1,0,0.24,825,0
1.98,Sugarcane,Black,1,0,0.86,526,0
2.38,Cotton,Black,1,0,0.45,733,0
3.16,Rice,Sandy,0,0,0.77,911,0
7.92,Cotton,Loam,0,1,0.37,561,0
5.14,Cotton,Black,1,0,0.75,322,0
0.52,Rice,Loam,0,1,0.45,603,0
8.97,Sugarcane,Clay,1,0,0.34,1370,0
13.24,Maize,Loam,1,0,0.54,860,0
4.56,Wheat,Loam,1,0,0.72,332,0
13.13,Cotton,Sandy,0,1,0.8,1157,0
6.75,Wheat,Sandy,0,1,0.47,1391,0
1.38,Rice,Black,0,1,0.91,932,0
6.57,Cotton,Sandy,0,0,0.23,356,0
10.55,Millets,Clay,1,1,0.32,372,0
2.03,Maize,Clay,0,1,0.66,525,0
14.19,Wheat,Black,1,1,0.25,632,0
14.37,Sugarcane,Sandy,1,0,0.34,835,0
14.12,Cotton,Black,1,0,0.67,680,0
0.69,Millets,Sandy,0,0,0.25,493,0
12.15,Cotton,Sandy,0,0,0.53,363,0
4.32,Wheat,Loam,1,1,0.63,1109,1
12.29,Rice,Clay,1,1,0.62,605,1
7.47,Sugarcane,Black,0,1,0.32,853,0
8.8,Millets,Clay,1,1,0.29,995,0
6.34,Sugarcane,Sandy,1,1,0.21,401,0
9.81,Millets,Sandy,0,1,0.74,755,0
8.42,Wheat,Sandy,0,1,0.69,1390,0
1.38,Maize,Sandy,1,1,0.52,1055,0
12.48,Wheat,Loam,0,1,0.56,1401,0
8.36,Millets,Loam,0,0,0.93,1300,0
8.07,Millets,Clay,1,1,0.23,1130,0
8.27,Millets,Loam,1,1,0.68,775,1
1.6,Rice,Clay,0,0,0.35,624,0
14.32,Rice,Black,0,0,0.61,931,0
3.58,Sugarcane,Black,1,1,0.43,459,0
4.09,Millets,Sandy,0,0,0.48,687,0
0.64,Millets,Clay,1,0,0.67,827,0
10.35,Cotton,Clay,0,0,0.82,920,0
11.93,Sugarcane,Clay,1,0,0.75,1006,0
4.3,Sugarcane,Clay,1,0,0.73,1013,0
10.26,Maize,Clay,1,1,0.31,490,0
10.7,Maize,Black,1,1,0.93,455,1
6.94,Rice,Sandy,1,1,0.9,947,1
6.42,Maize,Sandy,1,0,0.22,1014,0
10.46,Millets,Clay,0,0,0.49,1417,0
12.44,Sugarcane,Loam,0,1,0.46,844,0
4.46,Millets,Clay,0,0,0.58,566,0
8.07,Sugarcane,Sandy,0,0,0.27,366,0
2.14,Rice,Loam,1,1,0.89,1345,1
8.91,Maize,Clay,1,0,0.86,1412,0
5.66,Sugarcane,Sandy,1,0,0.75,1286,0
3.14,Cotton,Loam,1,1,0.24,1347,0
9.93,Maize,Loam,1,1,0.3,495,0
1.4,Wheat,Black,1,1,0.41,737,0
4.66,Sugarcane,Loam,0,1,0.76,812,0
4.24,Maize,Clay,1,1,0.81,618,1
10.65,Sugarcane,Clay,0,0,0.26,1385,0
3.35,Cotton,Sandy,1,1,0.69,1160,1
13.94,Rice,Sandy,1,1,0.75,458,1
3.21,Millets,Sandy,1,0,0.79,547,0
5.55,Millets,Sandy,1,1,0.65,676,1
8.88,Millets,Loam,1,1,0.88,349,1
13.68,Wheat,Loam,0,1,0.63,683,0
10.56,Maize,Loam,0,1,0.75,1330,0
8.06,Sugarcane,Loam,0,0,0.9,1401,0
12.8,Millets,Loam,0,0,0.45,1019,0
12.49,Maize,Sandy,0,1,0.52,1302,0
10.97,Millets,Sandy,1,1,0.71,426,1
14.21,Wheat,Loam,1,1,0.74,740,1
3.14,Millets,Loam,1,0,0.94,1301,0
13.02,Maize,Sandy,0,1,0.75,1305,0
5.32,Maize,Clay,1,1,0.23,408,0
3.88,Cotton,Sandy,1,1,0.68,1297,1
10.31,Millets,Sandy,0,1,0.48,1461,0
14.53,Millets,Clay,1,1,0.63,712,1
10.71,Wheat,Loam,1,0,0.75,1381,0
5.21,Rice,Sandy,1,0,0.61,1411,0
11.44,Rice,Clay,0,0,0.86,703,0
6.05,Millets,Clay,1,0,0.85,1140,0
8.67,Rice,Loam,0,0,0.27,1278,0
5.54,Millets,Clay,0,0,0.48,1167,0
6.33,Millets,Clay,0,1,0.73,1367,0
4.46,Sugarcane,Loam,0,1,0.71,558,0
14.35,Rice,Black,1,1,0.74,528,1
1.78,Rice,Clay,1,1,0.82,616,0
11.33,Maize,Loam,1,1,0.34,1229,0
11.05,Sugarcane,Black,1,0,0.85,346,0
5.5,Wheat,Loam,0,0,0.28,1484,0
2.49,Millets,Loam,0,1,0.28,737,0
14.8,Maize,Loam,1,1,0.33,518,0
1.06,Millets,Clay,0,1,0.21,700,0
2.84,Sugarcane,Sandy,0,0,0.3,860,0
9.53,Wheat,Sandy,0,0,0.53,864,0
3.75,Millets,Sandy,0,0,0.81,606,0
14.81,Wheat,Sandy,0,1,0.36,604,0
0.76,Sugarcane,Black,1,0,0.4,343,0
9.16,Millets,Clay,1,1,0.73,864,1
13.46,Sugarcane,Black,1,1,0.8,1018,1
9.51,Wheat,Clay,1,0,0.45,1306,0
7.96,Cotton,Clay,0,0,0.64,483,0
3.59,Wheat,Sandy,1,1,0.55,913,1
13.72,Wheat,Sandy,0,1,0.77,520,0
13.01,Millets,Black,0,0,0.37,379,0
2.48,Sugarcane,Sandy,0,1,0.25,831,0
14.48,Wheat,Black,1,1,0.86,916,1
8.27,Rice,Loam,1,0,0.31,1103,0
13.34,Millets,Sandy,1,0,0.64,1413,0
8.12,Millets,Clay,0,1,0.29,717,0
14.6,Wheat,Black,1,1,0.44,1293,0
11.96,Cotton,Black,1,1,0.67,956,1
14.75,Cotton,Black,1,0,0.74,1337,0
2.96,Rice,Sandy,0,0,0.66,1044,0
14.01,Millets,Clay,1,1,0.9,615,1
5.8,Wheat,Black,1,1,0.66,693,1
1.65,Cotton,Clay,1,0,0.41,674,0
8.94,Maize,Loam,0,1,0.47,1384,0
2.23,Sugarcane,Loam,0,0,0.91,1234,0
9.26,Cotton,Clay,0,0,0.88,586,0
7.25,Rice,Black,0,0,0.57,696,0
14.83,Sugarcane,Clay,1,0,0.46,985,0
13.88,Cotton,Sandy,1,0,0.48,590,0
9.59,Sugarcane,Black,1,0,0.71,1340,0
12.16,Maize,Black,0,1,0.35,1311,0
12.89,Cotton,Sandy,0,0,0.44,781,0
3.66,Cotton,Sandy,0,1,0.76,1394,0
14.81,Rice,Sandy,0,0,0.44,814,0
12.1,Cotton,Clay,0,1,0.88,1065,0
11.87,Cotton,Clay,0,0,0.69,1315,0
14.35,Millets,Clay,0,0,0.38,1419,0
10.47,Sugarcane,Sandy,1,0,0.57,967,0
13.99,Millets,Black,0,1,0.4,487,0
3.25,Millets,Clay,1,0,0.37,1336,0
6.67,Sugarcane,Sandy,1,1,0.28,1259,0
7.45,Maize,Black,0,0,0.66,648,0
6.51,Maize,Sandy,1,0,0.9,849,0
4.86,Rice,Sandy,1,1,0.32,952,0
8.21,Wheat,Loam,0,0,0.46,643,0
4.41,Cotton,Sandy,1,0,0.44,590,0
14.17,Millets,Sandy,0,0,0.2,755,0
7.6,Cotton,Clay,0,0,0.28,1267,0
11.04,Millets,Clay,1,0,0.58,960,0
12.78,Cotton,Loam,0,0,0.9,938,0
13.95,Cotton,Sandy,0,0,0.63,620,0
3.69,Cotton,Sandy,1,1,0.5,1347,1
9.79,Sugarcane,Clay,1,1,0.43,636,0
11.66,Millets,Sandy,1,1,0.65,1036,1
12.49,Sugarcane,Black,1,0,0.49,410,0
1.78,Millets,Clay,1,1,0.34,514,0
12.84,Rice,Sandy,1,1,0.73,477,1
3.16,Cotton,Black,1,1,0.31,1342,0
2.4,Maize,Clay,0,0,0.87,1169,0
13.38,Rice,Black,0,0,0.2,445,0
11.19,Wheat,Sandy,1,1,0.88,935,1
11.59,Millets,Clay,0,0,0.54,897,0
6.49,Wheat,Black,0,1,0.43,577,0
3.27,Wheat,Sandy,0,0,0.84,1077,0
3.34,Cotton,Black,0,0,0.2,1161,0
4.6,Rice,Loam,1,1,0.5,1134,1
1.11,Sugarcane,Sandy,1,1,0.55,471,0
12.64,Rice,Clay,1,1,0.49,887,0
6.35,Wheat,Clay,1,0,0.78,1172,0
6.47,Sugarcane,Loam,0,0,0.68,1064,0
6.82,Cotton,Sandy,1,0,0.56,971,0
2.79,Cotton,Loam,0,0,0.35,1375,0
3.4,Cotton,Sandy,0,1,0.35,591,0
4.5,Sugarcane,Black,1,0,0.68,1192,0
2.23,Rice,Clay,0,0,0.75,669,0
14.34,Millets,Clay,0,0,0.93,500,0
2.04,Millets,Sandy,0,0,0.78,412,0
3.68,Sugarcane,Loam,0,1,0.65,1021,0
4.15,Millets,Black,0,1,0.38,687,0
2.77,Maize,Black,0,0,0.27,701,0
9.37,Cotton,Clay,1,1,0.76,1284,1
9.84,Cotton,Sandy,1,1,0.4,886,0
12.65,Wheat,Clay,0,1,0.46,1499,0
4.78,Sugarcane,Loam,0,0,0.48,1343,0
8.28,Maize,Loam,1,0,0.76,1042,0
5.92,Wheat,Loam,0,1,0.29,631,0
1.46,Rice,Sandy,0,1,0.35,1296,0
6.94,Maize,Clay,0,1,0.89,1241,0
10.31,Millets,Clay,0,0,0.69,1363,0
4.63,Cotton,Sandy,0,1,0.3,825,0
4.47,Sugarcane,Black,0,1,0.24,387,0
6.76,Rice,Black,1,1,0.3,438,0
8.16,Rice,Sandy,0,1,0.51,1362,0
5.4,Cotton,Black,0,0,0.61,812,0
11.81,Sugarcane,Sandy,1,0,0.38,509,0
10.77,Cotton,Clay,0,1,0.28,818,0
8.12,Maize,Sandy,0,1,0.34,609,0
6.75,Rice,Clay,1,0,0.62,1009,0
5.66,Cotton,Clay,0,1,0.79,1293,0
14.66,Millets,Clay,0,1,0.74,1359,0
6.55,Millets,Loam,1,1,0.77,695,1
4.31,Wheat,Sandy,1,1,0.94,939,1
7.97,Rice,Loam,1,1,0.39,1498,0
14.28,Sugarcane,Loam,1,0,0.3,1240,0
7.4,Millets,Loam,1,0,0.91,598,0
3.7,Rice,Loam,0,1,0.51,1040,0
7.48,Sugarcane,Black,1,1,0.71,386,1
12.19,Wheat,Sandy,0,1,0.95,1494,0
11.39,Wheat,Clay,0,1,0.43,537,0
14.72,Millets,Sandy,1,1,0.55,1190,1
11.97,Millets,Clay,0,1,0.39,1033,0
3.82,Millets,Sandy,1,1,0.33,427,0
0.71,Wheat,Black,0,1,0.93,663,0
3.48,Wheat,Loam,1,0,0.47,568,0
4.84,Millets,Loam,1,1,0.58,1380,1
3.47,Millets,Loam,1,0,0.3,1231,0
3.24,Maize,Clay,1,0,0.57,1262,0
7.19,Cotton,Sandy,0,1,0.66,745,0
7.48,Rice,Clay,0,1,0.93,560,0
3.74,Rice,Sandy,1,0,0.66,480,0
7.09,Maize,Clay,1,1,0.7,816,1
2.04,Wheat,Clay,1,1,0.95,1011,1
1.56,Sugarcane,Loam,1,0,0.63,1227,0
8.55,Wheat,Clay,1,0,0.4,1285,0
10.0,Cotton,Clay,1,1,0.57,932,1
9.76,Sugarcane,Clay,1,1,0.58,522,1
13.23,Cotton,Loam,1,0,0.57,1250,0
1.84,Rice,Loam,0,1,0.5,403,0
3.84,Rice,Sandy,1,0,0.68,1370,0
7.24,Millets,Loam,0,0,0.26,842,0
9.2,Millets,Loam,1,0,0.53,1091,0
7.14,Cotton,Loam,1,1,0.47,820,0
11.86,Rice,Sandy,0,0,0.24,1490,0
3.25,Cotton,Sandy,1,1,0.38,797,0
5.19,Sugarcane,Sandy,0,0,0.8,1376,0
0.84,Maize,Sandy,1,1,0.35,652,0
12.99,Rice,Clay,1,1,0.31,385,0
13.47,Cotton,Clay,1,0,0.29,1032,0
11.34,Wheat,Sandy,1,0,0.64,540,0
7.19,Wheat,Loam,0,1,0.27,818,0
6.07,Rice,Sandy,0,0,0.6,822,0
11.87,Wheat,Loam,0,1,0.35,1421,0
6.42,Cotton,Clay,0,0,0.79,338,0
13.88,Cotton,Sandy,0,0,0.6,348,0
14.15,Sugarcane,Loam,1,1,0.26,1231,0
14.58,Sugarcane,Black,1,1,0.44,828,0
3.73,Rice,Loam,0,1,0.63,481,0
9.47,Millets,Black,0,0,0.48,1116,0
