Area,Crop,Soil,NDVI,Rainfall,Carbon
1.3,Cotton,Black,0.47,347,0.14
7.09,Maize,Sandy,0.4,677,1.38
6.1,Cotton,Black,0.44,1178,2.09
6.91,Maize,Clay,0.71,1497,6.61
6.7,Wheat,Sandy,0.56,1180,2.48
13.39,Rice,Loam,0.85,1118,12.22
11.35,Sugarcane,Loam,0.49,449,4.49
5.83,Sugarcane,Clay,0.91,811,6.45
8.73,Wheat,Clay,0.58,1014,3.59
9.98,Millets,Black,0.94,899,4.64
3.66,Cotton,Sandy,0.55,1319,1.27
3.78,Millets,Black,0.75,1076,1.68
1.1,Millets,Loam,0.69,1098,0.5
3.14,Wheat,Loam,0.86,1079,2.45
9.19,Sugarcane,Clay,0.81,531,5.93
6.97,Sugarcane,Clay,0.39,1167,4.76
14.17,Cotton,Loam,0.75,1393,10.66
11.04,Cotton,Black,0.35,846,2.16
13.96,Sugarcane,Loam,0.73,1307,23.97
4.2,Rice,Clay,0.72,1500,3.63
4.81,Millets,Sandy,0.4,1428,1.1
7.35,Cotton,Loam,0.33,1309,2.29
6.73,Rice,Black,0.81,666,3.19
5.57,Millets,Clay,0.88,927,2.27
2.19,Sugarcane,Sandy,0.54,1263,1.79
12.26,Wheat,Black,0.43,301,1.22
7.28,Cotton,Sandy,0.39,583,0.79
8.25,Wheat,Sandy,0.32,1461,2.16
4.34,Wheat,Black,0.87,1239,3.6
8.37,Rice,Black,0.61,1040,4.67
10.25,Wheat,Sandy,0.76,1021,4.45
12.37,Cotton,Black,0.68,1027,5.7
2.19,Millets,Loam,0.61,346,0.28
6.88,Sugarcane,Black,0.88,1236,12.35
4.16,Sugarcane,Loam,0.41,555,1.7
4.36,Rice,Black,0.32,1466,1.8
3.11,Rice,Black,0.9,435,1.07
1.97,Rice,Black,0.85,925,1.36
12.16,Millets,Loam,0.94,1151,7.89
10.74,Maize,Clay,0.52,810,4.07
13.87,Sugarcane,Black,0.38,761,6.62
3.49,Sugarcane,Loam,0.93,1329,7.76
8.75,Maize,Sandy,0.35,647,1.43
8.32,Rice,Sandy,0.33,763,1.34
12.41,Wheat,Clay,0.45,352,1.38
14.82,Wheat,Sandy,0.87,566,4.09
5.25,Sugarcane,Sandy,0.63,406,1.61
3.18,Sugarcane,Sandy,0.45,1392,2.39
11.9,Sugarcane,Black,0.8,1217,19.12
6.28,Cotton,Clay,0.39,584,0.86
3.4,Maize,Sandy,0.73,912,1.63
7.52,Wheat,Clay,0.6,600,1.9
4.28,Cotton,Black,0.32,997,0.9
9.32,Cotton,Sandy,0.48,334,0.72
5.92,Cotton,Black,0.8,836,2.61
4.33,Sugarcane,Black,0.56,353,1.41
6.34,Maize,Black,0.65,1188,4.85
11.34,Wheat,Clay,0.49,979,3.81
4.01,Maize,Loam,0.4,303,0.52
5.47,Millets,Clay,0.63,1478,2.55
11.45,Wheat,Clay,0.89,1079,7.7
1.57,Wheat,Sandy,0.44,512,0.2
11.63,Sugarcane,Sandy,0.94,1219,15.99
3.99,Rice,Black,0.5,367,0.64
12.79,Wheat,Clay,0.74,1122,7.43
11.5,Cotton,Clay,0.59,477,1.94
6.61,Maize,Black,0.36,647,1.52
7.82,Maize,Sandy,0.93,413,2.16
13.97,Wheat,Black,0.56,948,5.71
1.44,Cotton,Loam,0.48,310,0.15
8.2,Rice,Black,0.87,1023,6.42
4.69,Rice,Loam,0.89,416,1.67
10.67,Sugarcane,Sandy,0.87,483,5.38
11.2,Wheat,Black,0.46,442,1.75
10.94,Sugarcane,Loam,0.79,491,7.64
14.8,Wheat,Clay,0.51,1150,6.08
10.95,Maize,Loam,0.38,439,1.97
4.67,Rice,Black,0.32,432,0.57
5.1,Millets,Clay,0.62,497,0.79
5.43,Wheat,Clay,0.77,848,2.48
1.28,Wheat,Black,0.9,1232,1.09
10.0,Maize,Black,0.8,345,2.73
2.51,Wheat,Clay,0.38,940,0.63
1.57,Millets,Black,0.47,1334,0.54
6.3,Millets,Clay,0.73,388,0.89
7.34,Wheat,Clay,0.39,541,1.08
8.49,Cotton,Sandy,0.6,1384,3.38
4.4,Rice,Black,0.87,603,2.03
7.35,Millets,Black,0.72,1017,2.96
5.21,Rice,Black,0.41,1254,2.36
5.68,Cotton,Sandy,0.49,1070,1.43
5.99,Sugarcane,Clay,0.87,1348,10.54
1.87,Cotton,Sandy,0.83,1186,0.88
4.31,Wheat,Clay,0.93,1082,3.04
9.61,Cotton,Loam,0.54,422,1.58
1.6,Maize,Clay,0.72,647,0.67
10.63,Maize,Black,0.51,1029,5.52
9.62,Maize,Loam,0.49,1240,6.31
1.4,Wheat,Clay,0.77,746,0.56
10.7,Millets,Sandy,0.73,1078,3.37
3.47,Sugarcane,Black,0.89,498,2.54
11.81,Maize,Black,0.63,972,7.16
3.42,Cotton,Sandy,0.69,491,0.56
14.52,Sugarcane,Black,0.52,850,10.59
3.94,Millets,Clay,0.57,720,0.81
10.66,Maize,Loam,0.4,774,3.56
7.16,Cotton,Black,0.65,816,2.51
10.8,Millets,Loam,0.36,386,0.9
8.32,Wheat,Loam,0.82,715,4.1
13.3,Rice,Loam,0.92,500,5.87
12.33,Cotton,Clay,0.57,840,3.54
3.49,Sugarcane,Clay,0.52,938,2.55
8.63,Wheat,Loam,0.45,1346,4.39
8.74,Maize,Loam,0.73,932,6.42
1.25,Rice,Sandy,0.56,765,0.34
14.23,Cotton,Loam,0.65,1006,6.7
2.25,Cotton,Sandy,0.93,410,0.41
6.17,Wheat,Sandy,0.71,1301,3.19
5.96,Sugarcane,Loam,0.61,1378,9.02
1.2,Rice,Sandy,0.55,765,0.32
6.08,Sugarcane,Black,0.55,387,2.14
8.83,Sugarcane,Sandy,0.52,1330,7.33
1.07,Millets,Sandy,0.4,556,0.1
12.86,Wheat,Loam,0.59,959,6.11
5.06,Cotton,Black,0.93,358,1.11
12.6,Maize,Sandy,0.6,401,2.18
11.66,Sugarcane,Sandy,0.88,1273,15.67
2.15,Maize,Loam,0.3,430,0.3
4.88,Maize,Loam,0.73,1427,5.49
14.78,Rice,Clay,0.81,1416,13.56
10.33,Millets,Clay,0.85,1053,4.62
5.33,Cotton,Clay,0.75,1185,2.84
8.05,Rice,Clay,0.75,546,2.64
7.88,Millets,Black,0.5,741,1.61
14.5,Maize,Clay,0.94,1236,15.16
11.42,Wheat,Sandy,0.81,864,4.48
3.12,Maize,Loam,0.4,1061,1.43
9.74,Rice,Sandy,0.4,1152,2.87
11.71,Wheat,Sandy,0.4,814,2.14
2.38,Millets,Black,0.81,659,0.7
14.54,Rice,Loam,0.6,580,4.86
9.55,Rice,Loam,0.73,1344,8.99
14.48,Sugarcane,Black,0.46,588,6.46
4.23,Wheat,Loam,0.47,527,0.88
14.13,Wheat,Clay,0.94,1220,11.34
11.01,Wheat,Sandy,0.32,354,0.7
12.01,Wheat,Sandy,0.58,758,2.96
5.69,Maize,Black,0.69,603,2.34
9.27,Rice,Sandy,0.87,641,3.31
2.27,Sugarcane,Sandy,0.42,745,0.85
1.87,Rice,Black,0.45,941,0.7
14.71,Millets,Sandy,0.76,311,1.39
11.27,Cotton,Loam,0.48,352,1.37
9.54,Rice,Loam,0.84,1438,11.06
3.02,Wheat,Sandy,0.81,482,0.66
11.95,Cotton,Loam,0.89,393,3.01
3.81,Millets,Black,0.87,782,1.43
9.26,Rice,Loam,0.72,1140,7.3
11.44,Millets,Black,0.63,683,2.71
4.28,Maize,Sandy,0.67,1098,2.27
12.41,Cotton,Black,0.53,443,1.92
2.5,Rice,Clay,0.46,999,0.92
13.13,Millets,Loam,0.93,1454,10.65
12.7,Sugarcane,Clay,0.4,329,2.51
8.87,Millets,Clay,0.61,517,1.4
3.78,Wheat,Clay,0.61,636,1.03
7.56,Millets,Black,0.65,930,2.51
10.2,Wheat,Loam,0.63,354,1.91
7.63,Millets,Loam,0.48,958,2.11
6.58,Sugarcane,Sandy,0.75,1136,6.73
1.66,Rice,Black,0.77,637,0.72
14.05,Millets,Black,0.84,811,5.26
11.59,Cotton,Clay,0.58,1274,5.14
8.4,Millets,Black,0.81,536,2.01
5.88,Millets,Sandy,0.92,900,1.95
3.09,Cotton,Black,0.58,779,0.92
9.4,Sugarcane,Clay,0.78,947,10.42
13.58,Cotton,Black,0.57,1067,5.45
14.13,Maize,Black,0.88,1086,13.37
14.81,Cotton,Black,0.36,625,2.2
7.17,Millets,Sandy,0.7,1145,2.3
7.87,Wheat,Loam,0.88,1030,5.99
9.91,Maize,Black,0.35,1280,4.4
9.44,Millets,Loam,0.9,941,4.8
6.63,Millets,Loam,0.67,886,2.36
5.63,Rice,Sandy,0.55,1412,2.8
13.75,Millets,Black,0.34,1174,3.02
13.48,Rice,Clay,0.63,826,5.61
4.07,Wheat,Loam,0.73,1226,3.06
13.76,Millets,Black,0.35,1289,3.41
8.45,Cotton,Clay,0.68,1367,4.71
2.94,Cotton,Sandy,0.67,436,0.41
14.41,Maize,Black,0.86,753,9.24
8.0,Sugarcane,Loam,0.78,340,3.82
6.64,Wheat,Loam,0.54,1412,4.25
8.65,Cotton,Loam,0.81,1324,6.68
12.83,Cotton,Clay,0.44,1487,5.04
4.65,Sugarcane,Clay,0.63,550,2.42
9.8,Millets,Clay,0.36,666,1.17
8.43,Sugarcane,Black,0.95,479,6.33
8.64,Sugarcane,Loam,0.66,1279,13.13
6.21,Cotton,Black,0.66,744,2.01
9.14,Wheat,Black,0.81,412,2.35
11.04,Millets,Black,0.34,1369,2.83
10.29,Cotton,Clay,0.93,1304,7.49
14.88,Sugarcane,Clay,0.94,721,15.13
4.32,Cotton,Clay,0.93,676,1.63
10.36,Maize,Sandy,0.84,773,4.84
6.1,Millets,Clay,0.57,555,0.96
6.14,Millets,Clay,0.46,664,0.94
2.89,Maize,Sandy,0.82,1054,1.8
5.72,Rice,Loam,0.74,1094,4.45
5.7,Wheat,Loam,0.95,560,2.55
3.48,Maize,Sandy,0.69,1312,2.27
13.14,Maize,Black,0.38,985,4.87
7.46,Sugarcane,Sandy,0.66,593,3.5
4.08,Cotton,Clay,0.42,788,0.81
14.53,Sugarcane,Sandy,0.91,1061,16.83
12.06,Rice,Clay,0.82,1064,8.42
4.52,Millets,Sandy,0.77,401,0.56
13.54,Cotton,Sandy,0.56,883,3.21
12.76,Rice,Loam,0.35,748,3.21
10.25,Maize,Black,0.38,338,1.3
3.18,Cotton,Sandy,0.51,712,0.55
2.5,Rice,Clay,0.81,1186,1.92
9.3,Wheat,Sandy,0.66,1319,4.53
11.77,Wheat,Clay,0.36,1254,3.72
14.38,Wheat,Black,0.38,389,1.64
14.33,Rice,Sandy,0.92,708,5.97
6.25,Millets,Clay,0.39,1391,1.7
5.45,Rice,Loam,0.81,525,2.22
8.66,Sugarcane,Sandy,0.76,919,7.26
11.06,Rice,Black,0.32,903,2.81
14.49,Millets,Sandy,0.51,462,1.37
4.37,Millets,Clay,0.31,725,0.49
13.48,Rice,Clay,0.52,714,4.0
14.28,Cotton,Black,0.72,337,2.29
5.76,Wheat,Sandy,0.87,1330,3.73
14.56,Sugarcane,Clay,0.48,607,6.36
6.55,Rice,Sandy,0.92,863,3.33
13.98,Wheat,Loam,0.38,471,2.1
5.15,Maize,Sandy,0.95,956,3.37
11.05,Sugarcane,Sandy,0.36,891,4.25
3.77,Maize,Loam,0.59,1221,2.93
3.55,Maize,Loam,0.5,1136,2.18
14.57,Wheat,Loam,0.8,1208,11.83
14.19,Millets,Clay,0.7,1106,5.49
10.76,Rice,Loam,0.71,376,2.76
8.3,Rice,Loam,0.66,1448,7.61
11.36,Wheat,Black,0.56,1280,6.27
4.81,Wheat,Sandy,0.92,584,1.45
6.74,Cotton,Loam,0.71,1032,3.56
6.93,Millets,Clay,0.87,536,1.62
10.01,Millets,Sandy,0.58,1481,3.44
6.44,Rice,Sandy,0.4,804,1.33
9.44,Millets,Black,0.76,875,3.45
9.71,Maize,Loam,0.44,908,4.19
9.9,Millets,Black,0.58,1090,3.44
8.74,Millets,Clay,0.83,1316,4.77
13.71,Cotton,Clay,0.69,669,3.8
1.39,Sugarcane,Loam,0.47,1446,1.7
7.37,Wheat,Clay,0.77,1171,4.65
8.8,Cotton,Clay,0.72,603,2.29
2.06,Millets,Loam,0.66,313,0.26
13.84,Sugarcane,Clay,0.79,655,10.74
13.02,Maize,Clay,0.91,755,8.05
2.76,Millets,Clay,0.68,418,0.39
9.61,Sugarcane,Sandy,0.69,1480,11.78
3.6,Millets,Clay,0.48,590,0.51
2.91,Millets,Black,0.75,637,0.76
12.33,Rice,Loam,0.92,320,3.48
12.27,Maize,Sandy,0.56,1159,5.73
6.65,Maize,Black,0.58,1406,5.37
10.39,Cotton,Loam,0.51,1105,4.22
3.5,Rice,Sandy,0.77,702,1.21
3.62,Wheat,Black,0.79,470,1.03
1.79,Millets,Clay,0.93,973,0.81
4.41,Cotton,Loam,0.79,1093,2.74
4.73,Rice,Loam,0.39,722,1.28
14.99,Wheat,Loam,0.61,1342,10.31
14.09,Wheat,Clay,0.61,321,1.93
4.23,Wheat,Sandy,0.79,846,1.58
10.58,Wheat,Clay,0.74,859,4.71
2.15,Wheat,Loam,0.49,820,0.73
5.1,Millets,Loam,0.72,908,2.0
1.67,Sugarcane,Black,0.88,680,1.65
4.55,Maize,Loam,0.46,426,0.96
14.41,Wheat,Clay,0.93,453,4.25
4.32,Wheat,Loam,0.72,439,1.15
10.43,Millets,Sandy,0.79,475,1.57
12.76,Cotton,Clay,0.78,776,4.63
4.19,Cotton,Loam,0.68,308,0.63
5.72,Wheat,Clay,0.76,401,1.22
13.57,Wheat,Black,0.75,787,6.17
7.86,Millets,Loam,0.57,1478,3.97
5.53,Maize,Loam,0.32,1335,2.55
4.09,Millets,Sandy,0.6,1322,1.3
13.13,Rice,Black,0.46,1367,7.27
11.55,Rice,Clay,0.71,434,2.85
11.4,Rice,Black,0.57,818,4.68
3.75,Wheat,Loam,0.91,1012,2.9
2.71,Rice,Loam,0.88,437,1.0
9.77,Sugarcane,Loam,0.72,582,7.37
9.25,Wheat,Sandy,0.47,1294,3.15
11.86,Millets,Clay,0.51,646,1.95
14.33,Sugarcane,Black,0.35,1368,11.32
2.89,Millets,Loam,0.31,957,0.51
10.72,Sugarcane,Sandy,0.75,1293,12.47
11.71,Cotton,Sandy,0.73,680,2.79
8.65,Rice,Black,0.51,563,2.19
13.47,Cotton,Loam,0.94,817,7.45
12.2,Sugarcane,Sandy,0.88,1084,13.97
14.57,Millets,Loam,0.85,1145,8.51
8.61,Cotton,Loam,0.39,342,0.83
8.21,Wheat,Clay,0.8,600,2.76
12.77,Sugarcane,Sandy,0.87,1091,14.55
6.58,Rice,Clay,0.37,1455,2.83
3.15,Rice,Clay,0.49,1310,1.62
3.43,Wheat,Black,0.85,1392,3.12
1.13,Maize,Sandy,0.55,529,0.24
14.17,Millets,Sandy,0.58,1380,4.54
4.52,Sugarcane,Clay,0.83,387,2.18
8.15,Rice,Sandy,0.81,1367,5.78
1.73,Cotton,Black,0.91,453,0.47
9.14,Wheat,Loam,0.73,1028,5.76
12.66,Wheat,Sandy,0.48,1158,3.94
5.53,Cotton,Loam,0.84,655,2.19
5.18,Rice,Loam,0.7,909,3.16
8.76,Cotton,Clay,0.77,666,2.7
8.55,Millets,Sandy,0.52,780,1.39
12.1,Millets,Clay,0.76,581,2.67
13.79,Sugarcane,Clay,0.61,1086,13.7
14.51,Cotton,Sandy,0.79,435,2.39
9.6,Rice,Black,0.81,853,5.84
13.25,Maize,Sandy,0.67,761,4.86
6.92,Sugarcane,Black,0.47,385,2.07
8.67,Wheat,Clay,0.85,1040,5.36
11.52,Maize,Clay,0.39,1130,4.57
8.96,Millets,Loam,0.89,394,1.89
10.31,Maize,Sandy,0.4,394,1.17
10.07,Sugarcane,Clay,0.93,847,11.9
6.86,Wheat,Black,0.65,591,2.03
3.77,Sugarcane,Sandy,0.65,1138,3.35
2.29,Wheat,Sandy,0.8,832,0.85
1.38,Maize,Clay,0.91,508,0.57
13.75,Sugarcane,Clay,0.38,971,7.61
10.66,Rice,Clay,0.55,923,4.33
2.62,Rice,Clay,0.44,584,0.54
8.53,Wheat,Clay,0.36,1061,2.28
14.66,Maize,Clay,0.31,1149,4.7
2.16,Sugarcane,Clay,0.45,965,1.41
8.75,Cotton,Loam,0.72,1059,4.8
7.75,Sugarcane,Sandy,0.57,1464,7.76
2.6,Rice,Black,0.92,325,0.68
4.98,Wheat,Clay,0.54,367,0.69
14.77,Millets,Sandy,0.49,748,2.17
4.07,Millets,Black,0.8,1253,2.24
11.68,Cotton,Sandy,0.75,1148,4.83
10.85,Maize,Black,0.85,601,5.49
11.42,Rice,Sandy,0.44,908,2.92
2.67,Wheat,Sandy,0.36,1150,0.62
9.7,Sugarcane,Clay,0.49,326,2.32
6.45,Sugarcane,Loam,0.81,1417,13.33
7.61,Sugarcane,Black,0.58,1483,10.8
7.48,Sugarcane,Sandy,0.48,307,1.32
13.98,Wheat,Loam,0.61,477,3.42
12.33,Sugarcane,Sandy,0.74,882,9.66
3.41,Cotton,Sandy,0.32,1185,0.62
13.9,Wheat,Sandy,0.46,440,1.58
5.44,Cotton,Clay,0.4,1155,1.51
2.43,Rice,Black,0.76,1289,2.09
10.78,Cotton,Clay,0.8,1315,6.8
5.4,Wheat,Loam,0.67,569,1.73
6.96,Rice,Black,0.92,1490,8.4
2.83,Rice,Clay,0.51,791,0.91
5.66,Maize,Sandy,0.46,491,0.92
13.67,Wheat,Loam,0.47,1212,6.54
5.99,Sugarcane,Sandy,0.37,855,2.27
9.03,Millets,Loam,0.7,1279,4.85
6.82,Millets,Sandy,0.67,1157,2.11
7.58,Sugarcane,Sandy,0.72,1024,6.71
1.68,Maize,Black,0.44,1213,0.89
6.93,Cotton,Loam,0.52,1077,2.79
13.23,Sugarcane,Loam,0.56,768,10.24
10.82,Rice,Black,0.46,756,3.31
6.09,Sugarcane,Sandy,0.56,886,3.63
12.78,Maize,Black,0.7,352,3.12
9.68,Sugarcane,Clay,0.58,692,5.83
4.17,Cotton,Clay,0.38,724,0.69
1.1,Wheat,Sandy,0.49,418,0.13
8.23,Cotton,Clay,0.42,1082,2.24
7.36,Rice,Loam,0.4,1311,3.71
2.7,Wheat,Clay,0.41,1441,1.12
8.67,Maize,Black,0.35,1234,3.71
10.11,Rice,Loam,0.44,852,3.64
11.24,Maize,Loam,0.74,403,3.62
6.84,Rice,Black,0.37,546,1.22
11.96,Maize,Clay,0.7,664,5.0
7.22,Wheat,Clay,0.37,840,1.57
3.65,Sugarcane,Clay,0.77,1367,5.76
2.1,Cotton,Black,0.78,1072,1.16
8.59,Maize,Black,0.79,977,6.56
14.81,Sugarcane,Black,0.78,1288,24.55
6.03,Millets,Clay,0.43,470,0.61
11.96,Wheat,Black,0.8,339,2.5
2.95,Maize,Black,0.83,521,1.26
10.19,Sugarcane,Clay,0.61,311,2.9
5.21,Maize,Black,0.36,401,0.74
3.14,Wheat,Loam,0.33,1260,1.1
8.17,Cotton,Sandy,0.48,390,0.73
2.67,Cotton,Black,0.41,1324,0.96
8.0,Wheat,Clay,0.31,1084,1.88
5.0,Cotton,Loam,0.94,473,1.6
6.09,Sugarcane,Black,0.47,979,4.62
10.96,Cotton,Loam,0.46,573,2.08
12.2,Rice,Sandy,0.86,509,3.42
14.54,Maize,Clay,0.75,732,7.18
14.67,Rice,Sandy,0.88,662,5.47
3.99,Maize,Clay,0.66,813,1.93
7.67,Maize,Clay,0.45,303,0.94
8.5,Rice,Sandy,0.6,982,3.21
12.47,Wheat,Sandy,0.51,398,1.42
5.15,Millets,Clay,0.34,600,0.53
2.68,Rice,Clay,0.45,1215,1.17
9.57,Millets,Black,0.72,1403,5.32
12.3,Sugarcane,Black,0.51,630,6.52
1.22,Cotton,Clay,0.7,1166,0.6
9.5,Maize,Black,0.36,1341,4.54
1.99,Millets,Loam,0.61,634,0.46
13.42,Cotton,Black,0.73,397,2.57
11.54,Maize,Clay,0.34,1400,4.94
1.13,Maize,Sandy,0.51,1288,0.53
3.64,Maize,Sandy,0.42,441,0.49
8.77,Maize,Clay,0.74,1303,7.61
10.13,Cotton,Loam,0.32,459,1.07
11.94,Rice,Sandy,0.32,558,1.36
2.91,Rice,Loam,0.31,420,0.36
6.89,Rice,Loam,0.57,1185,4.47
9.17,Wheat,Clay,0.46,586,1.73
4.95,Rice,Loam,0.61,437,1.27
9.41,Maize,Black,0.67,820,5.12
12.36,Millets,Sandy,0.82,1187,4.81
14.14,Millets,Clay,0.54,378,1.44
13.97,Maize,Clay,0.78,854,8.38
9.22,Wheat,Black,0.89,929,5.87
8.86,Rice,Loam,0.82,529,3.69
9.24,Millets,Clay,0.62,741,2.12
3.06,Rice,Clay,0.93,365,0.83
5.33,Sugarcane,Clay,0.72,699,4.02
10.69,Sugarcane,Black,0.34,1277,7.66
5.05,Cotton,Sandy,0.91,810,1.79
10.55,Maize,Black,0.67,528,3.69
10.44,Cotton,Black,0.74,1476,7.53
14.64,Millets,Black,0.81,427,2.78
7.93,Cotton,Black,0.35,928,1.7
8.52,Wheat,Sandy,0.67,387,1.24
1.71,Cotton,Sandy,0.75,300,0.18
13.96,Millets,Loam,0.84,481,3.38
11.17,Sugarcane,Black,0.9,697,11.56
7.45,Cotton,Clay,0.8,639,2.29
9.24,Sugarcane,Loam,0.54,1480,13.29
3.46,Maize,Black,0.83,1292,3.67
4.58,Millets,Clay,0.88,1029,2.07
1.97,Millets,Clay,0.74,1213,0.88
4.2,Wheat,Clay,0.5,954,1.4
14.2,Maize,Sandy,0.44,1330,5.98
11.48,Sugarcane,Black,0.41,932,7.24
8.69,Millets,Black,0.77,365,1.34
12.87,Wheat,Loam,0.63,641,4.37
9.44,Rice,Black,0.36,414,1.24
8.06,Wheat,Black,0.42,1173,3.06
5.2,Maize,Black,0.32,925,1.52
12.2,Sugarcane,Black,0.82,522,8.62
11.91,Maize,Black,0.85,917,9.19
6.84,Sugarcane,Sandy,0.89,305,2.23
14.35,Sugarcane,Sandy,0.4,1163,8.01
14.17,Rice,Loam,0.88,1160,13.89
9.01,Cotton,Black,0.89,446,2.36
4.24,Maize,Black,0.53,1293,2.88
9.42,Millets,Loam,0.52,888,2.61
11.84,Sugarcane,Black,0.72,1251,17.6
14.04,Cotton,Loam,0.95,439,4.22
3.76,Maize,Black,0.9,983,3.29
11.0,Sugarcane,Clay,0.53,1493,13.06
12.49,Sugarcane,Loam,0.33,480,3.56
4.6,Maize,Clay,0.65,1478,3.98
9.55,Millets,Sandy,0.59,1177,2.65
9.67,Millets,Sandy,0.54,306,0.64
13.2,Wheat,Sandy,0.31,878,2.01
4.12,Cotton,Sandy,0.47,887,0.82
13.83,Cotton,Sandy,0.35,473,1.1
6.6,Wheat,Clay,0.71,1041,3.41
5.07,Maize,Clay,0.93,811,3.44
10.59,Maize,Black,0.73,898,6.87
3.41,Rice,Clay,0.31,418,0.35
2.65,Wheat,Clay,0.34,879,0.55
13.57,Rice,Loam,0.45,334,1.96
7.6,Rice,Sandy,0.65,1405,4.44
8.46,Wheat,Loam,0.56,938,3.73
8.52,Rice,Loam,0.91,350,2.61
7.4,Cotton,Loam,0.46,669,1.64
2.87,Wheat,Clay,0.66,797,1.06
8.49,Millets,Clay,0.73,720,2.23
13.54,Wheat,Sandy,0.51,1080,4.18
11.5,Wheat,Clay,0.82,872,5.76
6.58,Wheat,Black,0.68,528,1.82
14.98,Rice,Sandy,0.6,1393,8.01
2.75,Maize,Black,0.63,1094,1.88
1.2,Millets,Clay,0.91,446,0.24
12.54,Wheat,Black,0.57,1171,6.44
5.29,Wheat,Sandy,0.82,1170,2.84
8.6,Millets,Clay,0.46,533,1.05
11.85,Sugarcane,Sandy,0.52,1192,8.81
4.11,Sugarcane,Black,0.84,842,4.8
4.68,Maize,Sandy,0.5,423,0.71
1.32,Cotton,Loam,0.53,903,0.45
2.42,Rice,Clay,0.76,995,1.46
2.44,Cotton,Sandy,0.47,544,0.3
14.19,Sugarcane,Loam,0.35,799,7.14
6.79,Rice,Loam,0.54,1343,4.73
7.55,Sugarcane,Black,0.35,522,2.28
5.28,Rice,Sandy,0.49,703,1.16
3.48,Rice,Clay,0.67,1036,1.93
2.42,Cotton,Loam,0.69,598,0.72
6.97,Sugarcane,Loam,0.63,1373,10.85
5.76,Wheat,Clay,0.78,496,1.56
8.56,Sugarcane,Black,0.31,650,2.85
11.05,Cotton,Loam,0.86,370,2.53
9.43,Maize,Sandy,0.38,750,1.94
7.01,Maize,Black,0.66,553,2.53
4.49,Sugarcane,Clay,0.35,1310,3.09
12.5,Cotton,Sandy,0.79,1331,6.31
7.54,Wheat,Clay,0.81,822,3.51
1.6,Sugarcane,Clay,0.94,1309,2.95
1.96,Maize,Clay,0.86,377,0.57
13.0,Millets,Sandy,0.42,1261,2.75
2.56,Millets,Loam,0.81,801,1.0
10.62,Wheat,Clay,0.51,1409,5.34
12.67,Cotton,Clay,0.66,467,2.34
4.94,Sugarcane,Black,0.5,684,2.79
11.3,Millets,Clay,0.66,987,3.68
12.64,Millets,Loam,0.74,1206,6.77
13.05,Millets,Loam,0.7,1410,7.73
2.0,Rice,Black,0.75,794,1.05
1.52,Sugarcane,Loam,0.79,712,1.54
10.27,Rice,Clay,0.32,799,2.1
5.92,Millets,Loam,0.44,591,0.92
11.81,Maize,Clay,0.75,1033,8.23
2.11,Maize,Black,0.67,814,1.14
8.97,Rice,Sandy,0.58,930,3.1
13.34,Cotton,Clay,0.76,968,5.89
8.97,Rice,Black,0.66,1048,5.46
3.45,Sugarcane,Loam,0.76,1363,6.43
6.69,Sugarcane,Black,0.82,478,4.33
6.57,Cotton,Clay,0.83,1268,4.15
1.49,Rice,Loam,0.62,740,0.66
4.19,Cotton,Loam,0.71,698,1.5
10.77,Sugarcane,Sandy,0.69,1384,12.34
12.09,Wheat,Sandy,0.64,449,1.95
2.26,Cotton,Black,0.61,656,0.6
14.44,Wheat,Black,0.94,997,10.42
10.11,Millets,Black,0.87,975,4.72
8.37,Millets,Sandy,0.74,418,1.04
3.68,Maize,Loam,0.85,705,2.38
12.33,Cotton,Clay,0.66,685,3.34
5.34,Millets,Sandy,0.74,905,1.43
3.03,Wheat,Loam,0.84,1390,2.97
6.12,Wheat,Clay,0.71,460,1.4
3.31,Wheat,Clay,0.65,1083,1.63
8.4,Wheat,Clay,0.5,1440,4.23
3.61,Maize,Sandy,0.88,962,2.2
9.73,Wheat,Loam,0.41,660,2.21
5.11,Cotton,Sandy,0.87,1199,2.56
1.66,Cotton,Sandy,0.68,1237,0.67
5.32,Cotton,Clay,0.92,1149,3.37
12.46,Millets,Black,0.9,368,2.27
2.87,Rice,Clay,0.75,683,1.18
6.31,Rice,Sandy,0.7,506,1.43
1.05,Wheat,Loam,0.51,1357,0.61
6.09,Cotton,Loam,0.93,636,2.59
3.12,Rice,Clay,0.65,1477,2.4
2.28,Cotton,Clay,0.6,1150,0.94
13.28,Sugarcane,Black,0.7,309,4.74
2.33,Wheat,Black,0.37,1240,0.82
12.4,Millets,Black,0.75,365,1.87
8.83,Cotton,Sandy,0.33,346,0.48
1.93,Millets,Loam,0.82,1087,1.03
4.26,Maize,Loam,0.4,461,0.85
4.5,Rice,Loam,0.42,1433,2.6
9.4,Sugarcane,Sandy,0.81,591,5.4
3.9,Wheat,Sandy,0.31,1094,0.74
4.57,Maize,Sandy,0.41,617,0.83
4.47,Sugarcane,Clay,0.48,1477,4.75
6.77,Wheat,Loam,0.62,698,2.46
2.04,Wheat,Loam,0.56,1213,1.16
3.82,Sugarcane,Clay,0.39,766,1.71
2.7,Sugarcane,Clay,0.93,411,1.55
3.37,Wheat,Black,0.64,1236,2.05
12.73,Rice,Black,0.52,470,2.74
6.67,Sugarcane,Loam,0.75,947,8.53
13.42,Millets,Sandy,0.48,790,2.04
